Week,Week_Code,Market,Category,Net_Balance_1000JPY,Net_Balance_Billion_JPY
2025年7月3週,250703,TSE Prime,証券会社,-979873.0,-0.979873
2025年7月3週,250703,TSE Growth,事業法人,-2107065.0,-2.107065
2025年7月3週,250703,TSE Prime,個　人,-101075253.0,-101.075253
2025年7月3週,250703,TSE Prime,法　人,206421047.0,206.421047
2025年7月3週,250703,TSE Prime,海外投資家,200238561.0,200.238561
2025年7月3週,250703,TSE Standard,投資信託,-68648.0,-0.068648
2025年7月3週,250703,TSE Standard,証券会社,-567817.0,-0.567817
2025年7月3週,250703,TSE Standard,海外投資家,-11935842.0,-11.935842
2025年7月3週,250703,TSE Standard,個　人,6892175.0,6.892175
2025年7月3週,250703,TSE Standard,法　人,640254.0,0.640254
2025年7月3週,250703,TSE Prime,自己計,-392647625.0,-392.647625
2025年7月4週,250704,TSE Growth,証券会社,179820.0,0.17982
2025年7月4週,250704,TSE Growth,海外投資家,8060708.0,8.060708
2025年7月4週,250704,TSE Growth,個　人,-10035737.0,-10.035737
2025年7月4週,250704,TSE Growth,法　人,-2168154.0,-2.168154
2025年7月4週,250704,TSE Growth,自己計,4038830.0,4.03883
2025年7月4週,250704,Tokyo & Nagoya,法　人,64859961.0,64.859961
2025年7月4週,250704,Tokyo & Nagoya,投資信託,-22253055.0,-22.253055
2025年7月4週,250704,Tokyo & Nagoya,証券会社,-26274929.0,-26.274929
2025年7月4週,250704,Tokyo & Nagoya,海外投資家,602395039.0,602.395039
2025年7月4週,250704,Tokyo & Nagoya,個　人,-1219052113.0,-1219.052113
2025年7月4週,250704,TSE Growth,投資信託,87743.0,0.087743
2025年7月4週,250704,Tokyo & Nagoya,事業法人,94604358.0,94.604358
2025年7月4週,250704,TSE Growth,事業法人,-218084.0,-0.218084
2025年7月4週,250704,TSE Standard,事業法人,4559475.0,4.559475
2025年7月4週,250704,TSE Standard,法　人,1517751.0,1.517751
2025年7月4週,250704,TSE Standard,個　人,-30215153.0,-30.215153
2025年7月4週,250704,TSE Standard,海外投資家,22758833.0,22.758833
2025年7月4週,250704,TSE Standard,証券会社,-387147.0,-0.387147
2025年7月4週,250704,TSE Standard,投資信託,-158751.0,-0.158751
2025年7月4週,250704,TSE Prime,自己計,550626336.0,550.626336
2025年7月4週,250704,TSE Prime,法　人,65383608.0,65.383608
2025年7月4週,250704,TSE Prime,個　人,-1178803529.0,-1178.803529
2025年7月4週,250704,TSE Prime,海外投資家,571534383.0,571.534383
2025年7月4週,250704,TSE Prime,証券会社,-25895889.0,-25.895889
2025年7月4週,250704,TSE Prime,投資信託,-22184550.0,-22.18455
2025年7月4週,250704,TSE Prime,事業法人,90166662.0,90.166662
2025年7月4週,250704,TSE Standard,自己計,2088499.0,2.088499
2025年7月4週,250704,Tokyo & Nagoya,自己計,556727621.0,556.727621
2025年7月5週,250705,TSE Prime,事業法人,288021728.0,288.021728
2025年7月5週,250705,TSE Prime,証券会社,-5351293.0,-5.351293
2025年7月5週,250705,TSE Prime,投資信託,62441474.0,62.441474
2025年7月5週,250705,Tokyo & Nagoya,自己計,223919350.0,223.91935
2025年7月5週,250705,Tokyo & Nagoya,法　人,-68264588.0,-68.264588
2025年7月5週,250705,Tokyo & Nagoya,個　人,25542718.0,25.542718
2025年7月5週,250705,Tokyo & Nagoya,海外投資家,-189205698.0,-189.205698
2025年7月5週,250705,Tokyo & Nagoya,証券会社,-5814351.0,-5.814351
2025年7月5週,250705,Tokyo & Nagoya,投資信託,58938584.0,58.938584
2025年7月5週,250705,TSE Growth,自己計,-4761884.0,-4.761884
2025年7月5週,250705,TSE Growth,法　人,-4490680.0,-4.49068
2025年7月5週,250705,TSE Growth,個　人,23665052.0,23.665052
2025年7月5週,250705,TSE Growth,海外投資家,-14512835.0,-14.512835
2025年7月5週,250705,TSE Growth,証券会社,364791.0,0.364791
2025年7月5週,250705,Tokyo & Nagoya,事業法人,286602734.0,286.602734
2025年7月5週,250705,TSE Growth,事業法人,-2963268.0,-2.963268
2025年7月5週,250705,TSE Growth,投資信託,365919.0,0.365919
2025年7月5週,250705,TSE Prime,個　人,17417393.0,17.417393
2025年7月5週,250705,TSE Prime,法　人,-58663904.0,-58.663904
2025年7月5週,250705,TSE Prime,自己計,225524766.0,225.524766
2025年7月5週,250705,TSE Standard,事業法人,1541834.0,1.541834
2025年7月5週,250705,TSE Standard,投資信託,-3894668.0,-3.894668
2025年7月5週,250705,TSE Prime,海外投資家,-199357862.0,-199.357862
2025年7月5週,250705,TSE Standard,海外投資家,24616946.0,24.616946
2025年7月5週,250705,TSE Standard,個　人,-15489465.0,-15.489465
2025年7月5週,250705,TSE Standard,法　人,-5215578.0,-5.215578
2025年7月5週,250705,TSE Standard,自己計,3260526.0,3.260526
2025年7月5週,250705,TSE Standard,証券会社,-813065.0,-0.813065
2025年8月1週,250801,TSE Growth,投資信託,525145.0,0.525145
2025年8月1週,250801,TSE Growth,証券会社,271450.0,0.27145
2025年8月1週,250801,TSE Growth,海外投資家,20997558.0,20.997558
2025年8月1週,250801,TSE Growth,個　人,-20646449.0,-20.646449
2025年8月1週,250801,TSE Growth,法　人,-1456721.0,-1.456721
2025年8月1週,250801,TSE Growth,自己計,491386.0,0.491386
2025年8月1週,250801,Tokyo & Nagoya,海外投資家,-5334314.0,-5.334314
2025年8月1週,250801,Tokyo & Nagoya,証券会社,-19665860.0,-19.66586
2025年8月1週,250801,Tokyo & Nagoya,個　人,-578057685.0,-578.057685
2025年8月1週,250801,Tokyo & Nagoya,法　人,-22178045.0,-22.178045
2025年8月1週,250801,Tokyo & Nagoya,自己計,646129828.0,646.129828
2025年8月1週,250801,Tokyo & Nagoya,投資信託,-38022283.0,-38.022283
2025年8月1週,250801,TSE Growth,事業法人,270392.0,0.270392
2025年8月1週,250801,Tokyo & Nagoya,事業法人,246020841.0,246.020841
2025年8月1週,250801,TSE Standard,法　人,2245775.0,2.245775
2025年8月1週,250801,TSE Prime,投資信託,-41249156.0,-41.249156
2025年8月1週,250801,TSE Prime,証券会社,-19343108.0,-19.343108
2025年8月1週,250801,TSE Prime,海外投資家,-37324415.0,-37.324415
2025年8月1週,250801,TSE Prime,個　人,-543235232.0,-543.235232
2025年8月1週,250801,TSE Prime,法　人,-22986706.0,-22.986706
2025年8月1週,250801,TSE Prime,自己計,644404535.0,644.404535
2025年8月1週,250801,TSE Standard,自己計,1305832.0,1.305832
2025年8月1週,250801,TSE Standard,事業法人,1654264.0,1.654264
2025年8月1週,250801,TSE Standard,投資信託,2688434.0,2.688434
2025年8月1週,250801,TSE Standard,証券会社,-588271.0,-0.588271
2025年8月1週,250801,TSE Standard,海外投資家,10987138.0,10.987138
2025年8月1週,250801,TSE Standard,個　人,-14251666.0,-14.251666
2025年8月1週,250801,TSE Prime,事業法人,244052489.0,244.052489
2025年8月2週,250802,TSE Growth,証券会社,-222595.0,-0.222595
2025年8月2週,250802,TSE Growth,海外投資家,9176411.0,9.176411
2025年8月2週,250802,TSE Growth,個　人,-7374581.0,-7.374581
2025年8月2週,250802,TSE Growth,法　人,-6106195.0,-6.106195
2025年8月2週,250802,TSE Growth,自己計,2574876.0,2.574876
2025年8月2週,250802,Tokyo & Nagoya,証券会社,-28171336.0,-28.171336
2025年8月2週,250802,Tokyo & Nagoya,投資信託,9971230.0,9.97123
2025年8月2週,250802,Tokyo & Nagoya,海外投資家,573775742.0,573.775742
2025年8月2週,250802,Tokyo & Nagoya,個　人,-1125354016.0,-1125.354016
2025年8月2週,250802,Tokyo & Nagoya,法　人,-130627495.0,-130.627495
2025年8月2週,250802,TSE Growth,投資信託,-917453.0,-0.917453
2025年8月2週,250802,Tokyo & Nagoya,事業法人,181121193.0,181.121193
2025年8月2週,250802,Tokyo & Nagoya,自己計,736082718.0,736.082718
2025年8月2週,250802,TSE Growth,事業法人,-517790.0,-0.51779
2025年8月2週,250802,TSE Standard,法　人,2801059.0,2.801059
2025年8月2週,250802,TSE Standard,自己計,1806589.0,1.806589
2025年8月2週,250802,TSE Prime,事業法人,175802607.0,175.802607
2025年8月2週,250802,TSE Prime,投資信託,11608929.0,11.608929
2025年8月2週,250802,TSE Prime,証券会社,-28381112.0,-28.381112
2025年8月2週,250802,TSE Prime,個　人,-1104050310.0,-1104.05031
2025年8月2週,250802,TSE Prime,法　人,-127507314.0,-127.507314
2025年8月2週,250802,TSE Prime,海外投資家,555031880.0,555.03188
2025年8月2週,250802,TSE Standard,事業法人,5595252.0,5.595252
2025年8月2週,250802,TSE Standard,投資信託,-734612.0,-0.734612
2025年8月2週,250802,TSE Standard,証券会社,483899.0,0.483899
2025年8月2週,250802,TSE Standard,海外投資家,9643949.0,9.643949
2025年8月2週,250802,TSE Standard,個　人,-13880549.0,-13.880549
2025年8月2週,250802,TSE Prime,自己計,731729404.0,731.729404
2025年8月3週,250803,TSE Growth,法　人,-8053064.0,-8.053064
2025年8月3週,250803,TSE Growth,証券会社,203998.0,0.203998
2025年8月3週,250803,TSE Growth,海外投資家,-19195249.0,-19.195249
2025年8月3週,250803,TSE Growth,個　人,31017499.0,31.017499
2025年8月3週,250803,TSE Growth,自己計,-3762914.0,-3.762914
2025年8月3週,250803,TSE Growth,投資信託,-474175.0,-0.474175
2025年8月3週,250803,Tokyo & Nagoya,証券会社,-2943779.0,-2.943779
2025年8月3週,250803,Tokyo & Nagoya,海外投資家,-198867487.0,-198.867487
2025年8月3週,250803,Tokyo & Nagoya,個　人,150198086.0,150.198086
2025年8月3週,250803,Tokyo & Nagoya,法　人,-156983708.0,-156.983708
2025年8月3週,250803,Tokyo & Nagoya,自己計,201616804.0,201.616804
2025年8月3週,250803,Tokyo & Nagoya,投資信託,-291042745.0,-291.042745
2025年8月3週,250803,TSE Growth,事業法人,-1388024.0,-1.388024
2025年8月3週,250803,Tokyo & Nagoya,事業法人,237442921.0,237.442921
2025年8月3週,250803,TSE Standard,法　人,-4555008.0,-4.555008
2025年8月3週,250803,TSE Prime,投資信託,-289313063.0,-289.313063
2025年8月3週,250803,TSE Prime,証券会社,-2040157.0,-2.040157
2025年8月3週,250803,TSE Prime,海外投資家,-187549994.0,-187.549994
2025年8月3週,250803,TSE Prime,個　人,121544586.0,121.544586
2025年8月3週,250803,TSE Prime,法　人,-144091093.0,-144.091093
2025年8月3週,250803,TSE Prime,自己計,206442727.0,206.442727
2025年8月3週,250803,TSE Standard,自己計,-993553.0,-0.993553
2025年8月3週,250803,TSE Standard,事業法人,-2219208.0,-2.219208
2025年8月3週,250803,TSE Standard,投資信託,-1296631.0,-1.296631
2025年8月3週,250803,TSE Standard,証券会社,-1079536.0,-1.079536
2025年8月3週,250803,TSE Standard,海外投資家,7760688.0,7.760688
2025年8月3週,250803,TSE Standard,個　人,-2650014.0,-2.650014
2025年8月3週,250803,TSE Prime,事業法人,241203772.0,241.203772
2025年8月4週,250804,TSE Growth,海外投資家,-10107913.0,-10.107913
2025年8月4週,250804,TSE Growth,法　人,-7338119.0,-7.338119
2025年8月4週,250804,TSE Growth,自己計,-2966732.0,-2.966732
2025年8月4週,250804,Tokyo & Nagoya,事業法人,415279027.0,415.279027
2025年8月4週,250804,Tokyo & Nagoya,海外投資家,-303154299.0,-303.154299
2025年8月4週,250804,Tokyo & Nagoya,証券会社,3453953.0,3.453953
2025年8月4週,250804,TSE Growth,証券会社,211139.0,0.211139
2025年8月4週,250804,Tokyo & Nagoya,個　人,413478555.0,413.478555
2025年8月4週,250804,Tokyo & Nagoya,法　人,-415331183.0,-415.331183
2025年8月4週,250804,Tokyo & Nagoya,自己計,269148534.0,269.148534
2025年8月4週,250804,Tokyo & Nagoya,投資信託,-213869523.0,-213.869523
2025年8月4週,250804,TSE Growth,投資信託,-1426616.0,-1.426616
2025年8月4週,250804,TSE Growth,個　人,19338228.0,19.338228
2025年8月4週,250804,TSE Prime,事業法人,413725712.0,413.725712
2025年8月4週,250804,TSE Standard,自己計,-3424314.0,-3.424314
2025年8月4週,250804,TSE Prime,投資信託,-210777508.0,-210.777508
2025年8月4週,250804,TSE Prime,証券会社,4090762.0,4.090762
2025年8月4週,250804,TSE Prime,海外投資家,-286690236.0,-286.690236
2025年8月4週,250804,TSE Prime,個　人,380988457.0,380.988457
2025年8月4週,250804,TSE Prime,法　人,-405999507.0,-405.999507
2025年8月4週,250804,TSE Growth,事業法人,-1884648.0,-1.884648
2025年8月4週,250804,TSE Standard,事業法人,3343379.0,3.343379
2025年8月4週,250804,TSE Standard,投資信託,-1667332.0,-1.667332
2025年8月4週,250804,TSE Standard,証券会社,-850404.0,-0.850404
2025年8月4週,250804,TSE Standard,海外投資家,-6498219.0,-6.498219
2025年8月4週,250804,TSE Standard,個　人,13361003.0,13.361003
2025年8月4週,250804,TSE Standard,法　人,-2052342.0,-2.052342
2025年8月4週,250804,TSE Prime,自己計,275599422.0,275.599422
2025年9月1週,250901,TSE Growth,証券会社,-747833.0,-0.747833
2025年9月1週,250901,TSE Growth,海外投資家,-28035020.0,-28.03502
2025年9月1週,250901,TSE Growth,個　人,38132988.0,38.132988
2025年9月1週,250901,TSE Growth,法　人,-4362759.0,-4.362759
2025年9月1週,250901,TSE Growth,自己計,-6793822.0,-6.793822
2025年9月1週,250901,Tokyo & Nagoya,海外投資家,131445850.0,131.44585
2025年9月1週,250901,Tokyo & Nagoya,投資信託,-93920852.0,-93.920852
2025年9月1週,250901,Tokyo & Nagoya,証券会社,8018260.0,8.01826
2025年9月1週,250901,Tokyo & Nagoya,個　人,165783096.0,165.783096
2025年9月1週,250901,Tokyo & Nagoya,法　人,-279435636.0,-279.435636
2025年9月1週,250901,Tokyo & Nagoya,自己計,-30658776.0,-30.658776
2025年9月1週,250901,Tokyo & Nagoya,事業法人,325299853.0,325.299853
2025年9月1週,250901,TSE Growth,投資信託,-1594529.0,-1.594529
2025年9月1週,250901,TSE Growth,事業法人,1765040.0,1.76504
2025年9月1週,250901,TSE Standard,法　人,-9995647.0,-9.995647
2025年9月1週,250901,TSE Prime,事業法人,320537193.0,320.537193
2025年9月1週,250901,TSE Prime,投資信託,-87822522.0,-87.822522
2025年9月1週,250901,TSE Prime,証券会社,9107238.0,9.107238
2025年9月1週,250901,TSE Prime,海外投資家,163179673.0,163.179673
2025年9月1週,250901,TSE Prime,個　人,113773735.0,113.773735
2025年9月1週,250901,TSE Prime,法　人,-265083505.0,-265.083505
2025年9月1週,250901,TSE Standard,自己計,-1525935.0,-1.525935
2025年9月1週,250901,TSE Standard,事業法人,2961344.0,2.961344
2025年9月1週,250901,TSE Standard,投資信託,-4510069.0,-4.510069
2025年9月1週,250901,TSE Standard,証券会社,-244704.0,-0.244704
2025年9月1週,250901,TSE Standard,海外投資家,-3731088.0,-3.731088
2025年9月1週,250901,TSE Standard,個　人,13815853.0,13.815853
2025年9月1週,250901,TSE Prime,自己計,-22277314.0,-22.277314
2025年9月2週,250902,TSE Growth,証券会社,259266.0,0.259266
2025年9月2週,250902,TSE Growth,海外投資家,-22107316.0,-22.107316
2025年9月2週,250902,TSE Growth,個　人,25728599.0,25.728599
2025年9月2週,250902,TSE Growth,法　人,-1953712.0,-1.953712
2025年9月2週,250902,TSE Growth,自己計,-2669047.0,-2.669047
2025年9月2週,250902,Tokyo & Nagoya,証券会社,-13250109.0,-13.250109
2025年9月2週,250902,Tokyo & Nagoya,投資信託,-104917449.0,-104.917449
2025年9月2週,250902,Tokyo & Nagoya,海外投資家,-692367194.0,-692.367194
2025年9月2週,250902,Tokyo & Nagoya,個　人,-468895579.0,-468.895579
2025年9月2週,250902,Tokyo & Nagoya,法　人,-126974104.0,-126.974104
2025年9月2週,250902,TSE Growth,投資信託,-826681.0,-0.826681
2025年9月2週,250902,Tokyo & Nagoya,事業法人,207733414.0,207.733414
2025年9月2週,250902,Tokyo & Nagoya,自己計,1259599090.0,1259.59909
2025年9月2週,250902,TSE Growth,事業法人,433454.0,0.433454
2025年9月2週,250902,TSE Standard,法　人,-34070693.0,-34.070693
2025年9月2週,250902,TSE Standard,自己計,20584510.0,20.58451
2025年9月2週,250902,TSE Prime,事業法人,223258190.0,223.25819
2025年9月2週,250902,TSE Prime,投資信託,-102714204.0,-102.714204
2025年9月2週,250902,TSE Prime,証券会社,-13414021.0,-13.414021
2025年9月2週,250902,TSE Prime,個　人,-522179592.0,-522.179592
2025年9月2週,250902,TSE Prime,法　人,-90688036.0,-90.688036
2025年9月2週,250902,TSE Prime,海外投資家,-653313300.0,-653.3133
2025年9月2週,250902,TSE Standard,事業法人,-16007704.0,-16.007704
2025年9月2週,250902,TSE Standard,投資信託,-1377266.0,-1.377266
2025年9月2週,250902,TSE Standard,証券会社,-91497.0,-0.091497
2025年9月2週,250902,TSE Standard,海外投資家,-16953618.0,-16.953618
2025年9月2週,250902,TSE Standard,個　人,27552143.0,27.552143
2025年9月2週,250902,TSE Prime,自己計,1241459129.0,1241.459129
2025年9月3週,250903,TSE Growth,自己計,97919.0,0.097919
2025年9月3週,250903,TSE Growth,海外投資家,-3269766.0,-3.269766
2025年9月3週,250903,TSE Growth,個　人,7266617.0,7.266617
2025年9月3週,250903,TSE Growth,法　人,-5226152.0,-5.226152
2025年9月3週,250903,TSE Growth,証券会社,-134292.0,-0.134292
2025年9月3週,250903,Tokyo & Nagoya,自己計,754004247.0,754.004247
2025年9月3週,250903,Tokyo & Nagoya,投資信託,-45385686.0,-45.385686
2025年9月3週,250903,Tokyo & Nagoya,証券会社,-7247752.0,-7.247752
2025年9月3週,250903,Tokyo & Nagoya,海外投資家,-294384229.0,-294.384229
2025年9月3週,250903,Tokyo & Nagoya,個　人,-32664718.0,-32.664718
2025年9月3週,250903,Tokyo & Nagoya,法　人,-429585918.0,-429.585918
2025年9月3週,250903,Tokyo & Nagoya,事業法人,182480344.0,182.480344
2025年9月3週,250903,TSE Growth,投資信託,-786717.0,-0.786717
2025年9月3週,250903,TSE Standard,事業法人,3331115.0,3.331115
2025年9月3週,250903,TSE Standard,自己計,3418939.0,3.418939
2025年9月3週,250903,TSE Prime,事業法人,179560299.0,179.560299
2025年9月3週,250903,TSE Prime,投資信託,-45401058.0,-45.401058
2025年9月3週,250903,TSE Prime,証券会社,-6183083.0,-6.183083
2025年9月3週,250903,TSE Prime,海外投資家,-289347197.0,-289.347197
2025年9月3週,250903,TSE Prime,個　人,-35358724.0,-35.358724
2025年9月3週,250903,TSE Prime,法　人,-424785773.0,-424.785773
2025年9月3週,250903,TSE Growth,事業法人,-614460.0,-0.61446
2025年9月3週,250903,TSE Standard,投資信託,802315.0,0.802315
2025年9月3週,250903,TSE Standard,証券会社,-936459.0,-0.936459
2025年9月3週,250903,TSE Standard,海外投資家,-1769832.0,-1.769832
2025年9月3週,250903,TSE Standard,個　人,-4550263.0,-4.550263
2025年9月3週,250903,TSE Standard,法　人,402961.0,0.402961
2025年9月3週,250903,TSE Prime,自己計,750501909.0,750.501909
2025年9月4週,250904,TSE Growth,海外投資家,-16147530.0,-16.14753
2025年9月4週,250904,TSE Growth,個　人,22084820.0,22.08482
2025年9月4週,250904,TSE Growth,法　人,-4474578.0,-4.474578
2025年9月4週,250904,TSE Growth,自己計,-2936601.0,-2.936601
2025年9月4週,250904,Tokyo & Nagoya,事業法人,-21323626.0,-21.323626
2025年9月4週,250904,Tokyo & Nagoya,海外投資家,-559181267.0,-559.181267
2025年9月4週,250904,Tokyo & Nagoya,証券会社,-1184139.0,-1.184139
2025年9月4週,250904,Tokyo & Nagoya,個　人,129368928.0,129.368928
2025年9月4週,250904,Tokyo & Nagoya,法　人,-694191722.0,-694.191722
2025年9月4週,250904,Tokyo & Nagoya,自己計,1115848450.0,1115.84845
2025年9月4週,250904,TSE Growth,証券会社,311796.0,0.311796
2025年9月4週,250904,Tokyo & Nagoya,投資信託,-276015725.0,-276.015725
2025年9月4週,250904,TSE Growth,投資信託,-706816.0,-0.706816
2025年9月4週,250904,TSE Growth,事業法人,-1614948.0,-1.614948
2025年9月4週,250904,TSE Standard,自己計,-1062924.0,-1.062924
2025年9月4週,250904,TSE Prime,投資信託,-275847389.0,-275.847389
2025年9月4週,250904,TSE Prime,証券会社,-4667941.0,-4.667941
2025年9月4週,250904,TSE Prime,海外投資家,-531265005.0,-531.265005
2025年9月4週,250904,TSE Prime,個　人,104086626.0,104.086626
2025年9月4週,250904,TSE Prime,法　人,-690181260.0,-690.18126
2025年9月4週,250904,TSE Prime,自己計,1119941770.0,1119.94177
2025年9月4週,250904,TSE Prime,事業法人,-21123431.0,-21.123431
2025年9月4週,250904,TSE Standard,投資信託,498116.0,0.498116
2025年9月4週,250904,TSE Standard,証券会社,3177010.0,3.17701
2025年9月4週,250904,TSE Standard,海外投資家,-11745331.0,-11.745331
2025年9月4週,250904,TSE Standard,個　人,3186186.0,3.186186
2025年9月4週,250904,TSE Standard,法　人,353946.0,0.353946
2025年9月4週,250904,TSE Standard,事業法人,1401458.0,1.401458
2025年10月1週,251001,TSE Growth,海外投資家,-18627135.0,-18.627135
2025年10月1週,251001,TSE Growth,個　人,27906369.0,27.906369
2025年10月1週,251001,TSE Growth,法　人,-6538341.0,-6.538341
2025年10月1週,251001,TSE Growth,自己計,-3959051.0,-3.959051
2025年10月1週,251001,Tokyo & Nagoya,事業法人,122708718.0,122.708718
2025年10月1週,251001,Tokyo & Nagoya,海外投資家,1239847859.0,1239.847859
2025年10月1週,251001,Tokyo & Nagoya,証券会社,5863211.0,5.863211
2025年10月1週,251001,Tokyo & Nagoya,個　人,422263337.0,422.263337
2025年10月1週,251001,Tokyo & Nagoya,法　人,-67652427.0,-67.652427
2025年10月1週,251001,Tokyo & Nagoya,自己計,-1645703537.0,-1645.703537
2025年10月1週,251001,TSE Growth,証券会社,821542.0,0.821542
2025年10月1週,251001,Tokyo & Nagoya,投資信託,65085617.0,65.085617
2025年10月1週,251001,TSE Growth,投資信託,-1473265.0,-1.473265
2025年10月1週,251001,TSE Growth,事業法人,-3956921.0,-3.956921
2025年10月1週,251001,TSE Standard,自己計,-10319030.0,-10.31903
2025年10月1週,251001,TSE Prime,投資信託,62124211.0,62.124211
2025年10月1週,251001,TSE Prime,証券会社,3715758.0,3.715758
2025年10月1週,251001,TSE Prime,海外投資家,1278636968.0,1278.636968
2025年10月1週,251001,TSE Prime,個　人,378178372.0,378.178372
2025年10月1週,251001,TSE Prime,法　人,-72547927.0,-72.547927
2025年10月1週,251001,TSE Prime,自己計,-1631349205.0,-1631.349205
2025年10月1週,251001,TSE Prime,事業法人,122755748.0,122.755748
2025年10月1週,251001,TSE Standard,投資信託,4469508.0,4.469508
2025年10月1週,251001,TSE Standard,証券会社,1282292.0,1.282292
2025年10月1週,251001,TSE Standard,海外投資家,-20255318.0,-20.255318
2025年10月1週,251001,TSE Standard,個　人,16311946.0,16.311946
2025年10月1週,251001,TSE Standard,法　人,11458192.0,11.458192
2025年10月1週,251001,TSE Standard,事業法人,3898800.0,3.8988
2025年10月2週,251002,TSE Growth,海外投資家,-2805169.0,-2.805169
2025年10月2週,251002,TSE Growth,個　人,6541902.0,6.541902
2025年10月2週,251002,TSE Growth,法　人,-4422463.0,-4.422463
2025年10月2週,251002,TSE Growth,自己計,-1002410.0,-1.00241
2025年10月2週,251002,Tokyo & Nagoya,事業法人,150449606.0,150.449606
2025年10月2週,251002,Tokyo & Nagoya,海外投資家,1058677402.0,1058.677402
2025年10月2週,251002,Tokyo & Nagoya,証券会社,-23152551.0,-23.152551
2025年10月2週,251002,Tokyo & Nagoya,個　人,-429019706.0,-429.019706
2025年10月2週,251002,Tokyo & Nagoya,法　人,-504942057.0,-504.942057
2025年10月2週,251002,Tokyo & Nagoya,自己計,-77643803.0,-77.643803
2025年10月2週,251002,TSE Growth,証券会社,-318329.0,-0.318329
2025年10月2週,251002,Tokyo & Nagoya,投資信託,-36365222.0,-36.365222
2025年10月2週,251002,TSE Growth,投資信託,1288137.0,1.288137
2025年10月2週,251002,TSE Growth,事業法人,-4148609.0,-4.148609
2025年10月2週,251002,TSE Standard,自己計,-7421591.0,-7.421591
2025年10月2週,251002,TSE Prime,投資信託,-42182940.0,-42.18294
2025年10月2週,251002,TSE Prime,証券会社,-21981039.0,-21.981039
2025年10月2週,251002,TSE Prime,海外投資家,1071607049.0,1071.607049
2025年10月2週,251002,TSE Prime,個　人,-446720797.0,-446.720797
2025年10月2週,251002,TSE Prime,法　人,-506338823.0,-506.338823
2025年10月2週,251002,TSE Prime,自己計,-69164543.0,-69.164543
2025年10月2週,251002,TSE Prime,事業法人,152812036.0,152.812036
2025年10月2週,251002,TSE Standard,投資信託,4529071.0,4.529071
2025年10月2週,251002,TSE Standard,証券会社,-844243.0,-0.844243
2025年10月2週,251002,TSE Standard,海外投資家,-10147768.0,-10.147768
2025年10月2週,251002,TSE Standard,個　人,10969926.0,10.969926
2025年10月2週,251002,TSE Standard,法　人,5983497.0,5.983497
2025年10月2週,251002,TSE Standard,事業法人,1774688.0,1.774688
2025年10月3週,251003,TSE Standard,海外投資家,-10361026.0,-10.361026
2025年10月3週,251003,TSE Standard,個　人,1916655.0,1.916655
2025年10月3週,251003,TSE Standard,法　人,3938129.0,3.938129
2025年10月3週,251003,TSE Standard,自己計,951831.0,0.951831
2025年10月3週,251003,TSE Prime,事業法人,127070603.0,127.070603
2025年10月3週,251003,TSE Prime,海外投資家,183252322.0,183.252322
2025年10月3週,251003,TSE Prime,証券会社,5107204.0,5.107204
2025年10月3週,251003,TSE Prime,個　人,315779132.0,315.779132
2025年10月3週,251003,TSE Prime,法　人,-143681235.0,-143.681235
2025年10月3週,251003,TSE Prime,自己計,-356089970.0,-356.08997
2025年10月3週,251003,TSE Standard,証券会社,1154750.0,1.15475
2025年10月3週,251003,TSE Prime,投資信託,-148168710.0,-148.16871
2025年10月3週,251003,TSE Standard,投資信託,-530076.0,-0.530076
2025年10月3週,251003,Tokyo & Nagoya,事業法人,131396725.0,131.396725
2025年10月3週,251003,TSE Growth,自己計,-4860649.0,-4.860649
2025年10月3週,251003,Tokyo & Nagoya,投資信託,-152487276.0,-152.487276
2025年10月3週,251003,Tokyo & Nagoya,証券会社,6611582.0,6.611582
2025年10月3週,251003,Tokyo & Nagoya,海外投資家,153283869.0,153.283869
2025年10月3週,251003,Tokyo & Nagoya,個　人,343116476.0,343.116476
2025年10月3週,251003,Tokyo & Nagoya,法　人,-143878510.0,-143.87851
2025年10月3週,251003,Tokyo & Nagoya,自己計,-360051677.0,-360.051677
2025年10月3週,251003,TSE Standard,事業法人,3928663.0,3.928663
2025年10月3週,251003,TSE Growth,投資信託,-3792020.0,-3.79202
2025年10月3週,251003,TSE Growth,証券会社,347488.0,0.347488
2025年10月3週,251003,TSE Growth,海外投資家,-19842910.0,-19.84291
2025年10月3週,251003,TSE Growth,個　人,24992283.0,24.992283
2025年10月3週,251003,TSE Growth,法　人,-3696289.0,-3.696289
2025年10月3週,251003,TSE Growth,事業法人,580982.0,0.580982
2025年10月4週,251004,TSE Standard,海外投資家,6987499.0,6.987499
2025年10月4週,251004,TSE Standard,個　人,-2469586.0,-2.469586
2025年10月4週,251004,TSE Standard,法　人,-4804180.0,-4.80418
2025年10月4週,251004,TSE Standard,自己計,-4613795.0,-4.613795
2025年10月4週,251004,TSE Prime,事業法人,65493444.0,65.493444
2025年10月4週,251004,TSE Prime,海外投資家,650182808.0,650.182808
2025年10月4週,251004,TSE Prime,証券会社,-24970034.0,-24.970034
2025年10月4週,251004,TSE Prime,個　人,-530704169.0,-530.704169
2025年10月4週,251004,TSE Prime,法　人,-162250608.0,-162.250608
2025年10月4週,251004,TSE Prime,自己計,70411440.0,70.41144
2025年10月4週,251004,TSE Standard,証券会社,-456830.0,-0.45683
2025年10月4週,251004,TSE Prime,投資信託,-113614776.0,-113.614776
2025年10月4週,251004,TSE Standard,投資信託,-3284645.0,-3.284645
