"銘柄コード","銘柄名","直後基準日","直近制限措置","直近臨時措置","直近特別措置","申込日","市場区分","貸借区分","融資新規（株）","融資返済（株）","融資残高（株）","貸株新規（株）","貸株返済（株）","貸株残高（株）","差引残高（株）","貸借値段（円）","品貸料率（品貸日数分/円）","品貸日数","品貸料率（年率換算/％）","最高料率（品貸日数分/円）","最低料率（品貸日数分/円）","応札ランク","制限措置","臨時措置","特別措置","新株引受・権利入札"
"8316","三井住友フィナンシャルグループ","20260331","","","","20250623","東証","貸借","13000","5700","1874900","0","10300","0","1874900","3578.00","-","1","-","7.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250620","東証","貸借","3200","37300","1867600","10300","0","10300","1857300","3580.00","-","1","-","7.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250619","東証","貸借","26400","46100","1901700","0","2800","0","1901700","3584.00","-","1","-","7.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250618","東証","貸借","13000","11000","1921400","2800","37600","2800","1918600","3610.00","-","3","-","22.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250617","東証","貸借","13100","19400","1919400","20700","0","37600","1881800","3628.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250616","東証","貸借","3600","8300","1925700","16900","0","16900","1908800","3605.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250613","東証","貸借","34900","63600","1930400","0","34200","0","1930400","3570.00","-","1","-","7.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250612","東証","貸借","0","53300","1959100","34200","0","34200","1924900","3628.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250611","東証","貸借","25900","15800","2012400","0","600","0","2012400","3589.00","-","3","-","21.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250610","東証","貸借","10700","67500","2002300","500","43600","600","2001700","3628.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250609","東証","貸借","6700","33400","2059100","23600","0","43700","2015400","3652.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250606","東証","貸借","12100","9900","2085800","20100","0","20100","2065700","3615.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250605","東証","貸借","92600","212500","2083600","0","23700","0","2083600","3596.00","-","1","-","7.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250604","東証","貸借","213600","79400","2203500","8100","0","23700","2179800","3669.00","-","3","-","22.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250603","東証","貸借","19600","38800","2069300","15600","0","15600","2053700","3640.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250602","東証","貸借","113900","6900","2088500","0","0","0","2088500","3660.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250530","東証","貸借","8400","19200","1981500","0","30900","0","1981500","3700.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250529","東証","貸借","1900","150400","1992300","17400","0","30900","1961400","3682.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250528","東証","貸借","2000","97900","2140800","0","13300","13500","2127300","3626.00","-","3","-","22.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250527","東証","貸借","33100","25100","2236700","26600","0","26800","2209900","3621.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250526","東証","貸借","53900","7800","2228700","0","0","200","2228500","3603.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250523","東証","貸借","300","163200","2182600","0","0","200","2182400","3617.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250522","東証","貸借","2500","72800","2345500","200","12000","200","2345300","3580.00","-","1","-","7.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250521","東証","貸借","40300","39500","2415800","0","19800","12000","2403800","3568.00","-","3","-","21.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250520","東証","貸借","1300","79400","2415000","25000","0","31800","2383200","3534.00","-","1","-","7.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250519","東証","貸借","29700","37000","2493100","6800","1000","6800","2486300","3467.00","-","1","-","7.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250516","東証","貸借","194300","17700","2500400","1000","20500","1000","2499400","3461.00","-","1","-","7.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250515","東証","貸借","146500","22900","2323800","20500","100","20500","2303300","3517.00","-","1","-","7.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250514","東証","貸借","167800","27600","2200200","0","0","100","2200100","3632.00","-","3","-","22.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250513","東証","貸借","7000","98000","2060000","100","20400","100","2059900","3558.00","-","1","-","7.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250512","東証","貸借","88500","19000","2151000","0","5300","20400","2130600","3456.00","-","1","-","7.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250509","東証","貸借","6800","213500","2081500","25700","0","25700","2055800","3426.00","-","1","-","7.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250508","東証","貸借","15400","18700","2288200","0","22000","0","2288200","3332.00","-","1","-","6.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250507","東証","貸借","14900","41700","2291500","22000","0","22000","2269500","3341.00","-","3","-","20.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250502","東証","貸借","100300","4000","2318300","0","15000","0","2318300","3282.00","-","1","-","6.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250501","東証","貸借","42600","58200","2222000","15000","900","15000","2207000","3347.00","-","1","-","6.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250430","東証","貸借","29000","30200","2237600","500","35400","900","2236700","3400.00","-","5","-","34.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250428","東証","貸借","800","68800","2238800","35400","0","35800","2203000","3357.00","-","1","-","6.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250425","東証","貸借","44100","12300","2306800","0","21900","400","2306400","3291.00","-","1","-","6.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250424","東証","貸借","10300","37900","2275000","5000","2100","22300","2252700","3256.00","-","2","-","13.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250423","東証","貸借","12400","91000","2302600","19100","0","19400","2283200","3200.00","-","3","-","19.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250422","東証","貸借","23800","12500","2381200","300","0","300","2380900","3143.00","-","1","-","6.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250421","東証","貸借","67700","127900","2369900","0","20000","0","2369900","3162.00","-","1","-","6.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250418","東証","貸借","5700","62100","2430100","20000","0","20000","2410100","3230.00","-","1","-","6.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250417","東証","貸借","10200","18600","2486500","0","300","0","2486500","3211.00","-","1","-","6.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250416","東証","貸借","94900","20200","2494900","0","30600","300","2494600","3139.00","-","3","-","19.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250415","東証","貸借","9900","76700","2420200","1800","0","30900","2389300","3222.00","-","1","-","6.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250414","東証","貸借","71400","8200","2487000","28800","100","29100","2457900","3120.00","-","1","-","6.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250411","東証","貸借","118700","10300","2423800","0","49800","400","2423400","3067.00","-","1","-","6.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250410","東証","貸借","110500","49300","2315400","49700","100","50200","2265200","3221.00","-","1","-","6.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250409","東証","貸借","67700","54500","2254200","0","105300","600","2253600","3027.00","-","3","-","18.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250408","東証","貸借","67900","51800","2241000","102100","0","105900","2135100","3182.00","-","1","-","6.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250407","東証","貸借","210200","132500","2224900","3800","0","3800","2221100","2869.50","-","1","-","5.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250404","東証","貸借","104100","61900","2147200","0","6400","0","2147200","3125.00","-","1","-","6.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250403","東証","貸借","318200","6400","2105000","4500","0","6400","2098600","3398.00","-","1","-","6.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250402","東証","貸借","97600","3400","1793200","1900","41800","1900","1791300","3681.00","-","3","-","22.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250401","東証","貸借","74800","23800","1699000","41800","100","41800","1657200","3744.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250331","東証","貸借","145800","100100","1648000","0","300","100","1647900","3795.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250328","東証","貸借","450900","20300","1602300","0","388400","400","1601900","3936.00","-","1","-","8.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250327","東証","貸借","1500","330300","1171700","388200","2500","388800","782900","4068.00","-","1","-","32.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250326","東証","貸借","139200","20700","1500500","300","0","3100","1497400","4011.00","-","3","-","49.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250325","東証","貸借","165600","11000","1382000","400","0","2800","1379200","3987.00","-","1","-","16.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250324","東証","貸借","99300","40700","1227400","0","35800","2400","1225000","4037.00","-","1","-","16.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250321","東証","貸借","5700","171300","1168800","100","300","38200","1130600","4129.00","-","1","-","16.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250319","東証","貸借","7200","46100","1334400","100","1000","38400","1296000","3982.00","-","1","-","16.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250318","東証","貸借","300","340300","1373300","35000","500","39300","1334000","3982.00","-","3","-","24.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250317","東証","貸借","10200","83400","1713300","1100","16800","4800","1708500","3892.00","-","2","-","15.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250314","東証","貸借","122800","5300","1786500","200","30400","20500","1766000","3867.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250313","東証","貸借","2500","230800","1669000","19100","500","50700","1618300","3816.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250312","東証","貸借","30900","130600","1897300","25900","0","32100","1865200","3745.00","-","3","-","22.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250311","東証","貸借","128900","32200","1997000","4200","200","6200","1990800","3658.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250310","東証","貸借","52800","3000","1900300","1100","4300","2200","1898100","3710.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250307","東証","貸借","76600","6400","1850500","1100","100","5400","1845100","3754.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250306","東証","貸借","3300","78500","1780300","0","0","4400","1775900","3838.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250305","東証","貸借","173600","337100","1855500","400","5000","4400","1851100","3775.00","-","3","-","22.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250304","東証","貸借","97200","88700","2019000","0","9600","9000","2010000","3789.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250303","東証","貸借","18600","30400","2010500","14600","100","18600","1991900","3852.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250228","東証","貸借","75700","74600","2022300","0","21400","4100","2018200","3792.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250227","東証","貸借","3500","69300","2021200","20000","1100","25500","1995700","3874.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250226","東証","貸借","126800","800","2087000","2500","15800","6600","2080400","3826.00","-","3","-","23.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250225","東証","貸借","62500","13900","1961000","15500","300","19900","1941100","3869.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250221","東証","貸借","209700","10600","1912400","200","0","4700","1907700","3885.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250220","東証","貸借","137100","2500","1713300","100","20000","4500","1708800","3917.00","-","1","-","8.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250219","東証","貸借","2500","169300","1578700","200","38300","24400","1554300","3989.00","-","4","-","32.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250218","東証","貸借","5200","193100","1745500","48200","0","62500","1683000","3909.00","-","1","-","8.00","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250217","東証","貸借","8200","92100","1933400","10100","0","14300","1919100","3877.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250214","東証","貸借","1900","102000","2017300","0","28800","4200","2013100","3803.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250213","東証","貸借","1100","72800","2117400","13200","100","33000","2084400","3783.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250212","東証","貸借","6300","16500","2189100","15800","0","19900","2169200","3730.00","-","3","-","22.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250210","東証","貸借","126100","2200","2199300","500","0","4100","2195200","3690.00","-","1","-","7.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250207","東証","貸借","11700","61400","2075400","0","0","3600","2071800","3746.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250206","東証","貸借","70300","77700","2125100","0","0","3600","2121500","3760.00","-","2","-","15.20","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250205","東証","貸借","6800","90500","2132500","0","0","3600","2128900","3777.00","-","3","-","22.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250204","東証","貸借","3300","45600","2216200","0","0","3600","2212600","3782.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250203","東証","貸借","276900","37000","2258500","0","25200","3600","2254900","3755.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250131","東証","貸借","33900","19400","2018600","25200","0","28800","1989800","3868.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250130","東証","貸借","72300","62500","2004100","0","100","3600","2000500","3884.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250129","東証","貸借","105000","20600","1994300","0","73400","3700","1990600","3899.00","-","3","-","23.40","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250128","東証","貸借","20200","137700","1909900","73300","0","77100","1832800","3891.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250127","東証","貸借","1100","65400","2027400","1300","0","3800","2023600","3808.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250124","東証","貸借","78100","8800","2091700","0","100","2500","2089200","3750.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250123","東証","貸借","43600","372200","2022400","900","3300","2600","2019800","3772.00","-","1","-","7.60","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250122","東証","貸借","93300","2500","2351000","1800","100","5000","2346000","3776.00","-","3","-","22.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250121","東証","貸借","10300","144400","2260200","1500","0","3300","2256900","3805.00","-","1","-","7.80","0.00","-","","","",""
"8316","三井住友フィナンシャルグループ","20260331","","","","20250120","東証","貸借","13000","83800","2394300","0","6300","1800","2392500","3831.00","-","1","-","7.80","0.00","-","","","",""
